order_id,order_date,ship_date,ship_mode,customer_id,product_id,qty,discount
2800,11/19/2021,11/24/2021,Standard Class,CUST-100,PD-1509,4,0
2801,3/23/2021,3/30/2021,Standard Class,CUST-330,PD-577,4,0
2802,8/16/2021,8/20/2021,Standard Class,CUST-14,PD-1407,4,0.4
2803,8/16/2021,8/20/2021,Standard Class,CUST-14,PD-656,3,0.2
2804,8/16/2021,8/20/2021,Standard Class,CUST-14,PD-384,2,0.2
2805,8/16/2021,8/20/2021,Standard Class,CUST-14,PD-228,2,0.7
2806,8/16/2021,8/20/2021,Standard Class,CUST-14,PD-1281,3,0.2
2807,8/16/2021,8/20/2021,Standard Class,CUST-14,PD-212,3,0.7
2808,8/16/2021,8/20/2021,Standard Class,CUST-14,PD-292,3,0.2
2809,8/27/2021,8/31/2021,Standard Class,CUST-133,PD-27,1,0.2
2811,11/20/2021,11/23/2021,Second Class,CUST-271,PD-935,6,0.7
2812,11/20/2021,11/23/2021,Second Class,CUST-271,PD-402,6,0.7
2813,11/17/2021,11/24/2021,Standard Class,CUST-172,PD-1416,4,0
2814,11/17/2021,11/24/2021,Standard Class,CUST-172,PD-1044,3,0
2815,11/17/2021,11/24/2021,Standard Class,CUST-172,PD-1539,5,0
2817,6/25/2021,6/28/2021,First Class,CUST-238,PD-864,3,0.2
2818,6/25/2021,6/28/2021,First Class,CUST-238,PD-3,2,0.8
2819,6/25/2021,6/28/2021,First Class,CUST-238,PD-888,9,0.6
2820,6/25/2021,6/28/2021,First Class,CUST-238,PD-107,2,0.2
2821,9/20/2021,9/22/2021,First Class,CUST-1,PD-360,6,0
2822,9/20/2021,9/26/2021,Standard Class,CUST-487,PD-714,5,0
2823,9/20/2021,9/26/2021,Standard Class,CUST-487,PD-711,2,0.2
2824,10/20/2021,10/24/2021,Standard Class,CUST-45,PD-1264,3,0
2825,10/20/2021,10/24/2021,Standard Class,CUST-45,PD-95,6,0
2827,6/23/2021,6/29/2021,Standard Class,CUST-86,PD-1142,1,0
2829,5/22/2021,5/26/2021,Standard Class,CUST-331,PD-208,2,0
2831,5/22/2021,5/26/2021,Standard Class,CUST-331,PD-774,7,0
2832,5/22/2021,5/26/2021,Standard Class,CUST-331,PD-1461,6,0.2
2833,2/16/2021,2/21/2021,Standard Class,CUST-558,PD-714,3,0
2834,2/16/2021,2/21/2021,Standard Class,CUST-558,PD-724,7,0
2835,11/21/2021,11/25/2021,Standard Class,CUST-213,PD-1537,8,0.4
2836,11/21/2021,11/25/2021,Standard Class,CUST-213,PD-1061,5,0.4
2837,9/13/2021,9/17/2021,Second Class,CUST-18,PD-558,1,0.2
2838,9/13/2021,9/17/2021,Second Class,CUST-18,PD-1130,4,0.3
2839,4/26/2021,4/30/2021,Standard Class,CUST-26,PD-1530,1,0.45
2840,4/26/2021,4/30/2021,Standard Class,CUST-26,PD-137,1,0.2
2841,9/20/2021,9/24/2021,Standard Class,CUST-579,PD-1520,6,0.7
2842,9/20/2021,9/24/2021,Standard Class,CUST-579,PD-1300,4,0.2
2843,9/13/2021,9/17/2021,Standard Class,CUST-465,PD-199,4,0.7
2844,6/13/2021,6/15/2021,Second Class,CUST-671,PD-218,1,0.2
2845,6/26/2021,6/30/2021,Standard Class,CUST-310,PD-328,9,0.2
2847,12/21/2021,12/26/2021,Second Class,CUST-549,PD-986,2,0.2
2848,12/21/2021,12/26/2021,Second Class,CUST-549,PD-1317,8,0.2
2849,12/21/2021,12/26/2021,Second Class,CUST-549,PD-1037,3,0.6
2850,4/20/2021,4/24/2021,Standard Class,CUST-672,PD-1294,2,0
2852,9/20/2021,9/26/2021,Standard Class,CUST-465,PD-18,11,0.2
2853,10/22/2021,10/26/2021,Second Class,CUST-417,PD-722,1,0.2
2855,10/23/2021,10/28/2021,Standard Class,CUST-66,PD-551,8,0.2
2856,10/23/2021,10/28/2021,Standard Class,CUST-66,PD-1460,3,0.2
2857,10/23/2021,10/28/2021,Standard Class,CUST-66,PD-605,1,0.8
2858,8/21/2021,8/26/2021,Standard Class,CUST-84,PD-430,3,0
2859,8/21/2021,8/26/2021,Standard Class,CUST-84,PD-179,12,0
2860,1/13/2021,1/15/2021,Second Class,CUST-641,PD-257,2,0
2861,12/22/2021,12/23/2021,First Class,CUST-51,PD-893,2,0.2
2862,12/22/2021,12/23/2021,First Class,CUST-51,PD-1202,7,0.3
2864,7/17/2021,7/24/2021,Standard Class,CUST-615,PD-317,4,0.2
2865,3/22/2021,3/22/2021,Same Day,CUST-443,PD-1264,7,0.2
2867,10/20/2021,10/22/2021,First Class,CUST-97,PD-713,2,0
2868,5/15/2021,5/22/2021,Standard Class,CUST-592,PD-950,2,0.2
2869,11/13/2021,11/18/2021,Standard Class,CUST-673,PD-1164,6,0.7
2870,11/13/2021,11/18/2021,Standard Class,CUST-673,PD-970,5,0.2
2871,12/20/2021,12/25/2021,Second Class,CUST-321,PD-295,4,0
2872,12/27/2021,12/31/2021,Standard Class,CUST-14,PD-51,3,0.2
2873,12/27/2021,12/31/2021,Standard Class,CUST-14,PD-834,3,0.2
2874,12/27/2021,12/31/2021,Standard Class,CUST-14,PD-1222,2,0.2
2875,12/27/2021,12/31/2021,Standard Class,CUST-14,PD-548,3,0.2
2876,12/27/2021,12/31/2021,Standard Class,CUST-14,PD-656,7,0.2
2877,11/22/2021,11/25/2021,Second Class,CUST-435,PD-297,4,0
2879,6/16/2021,6/19/2021,First Class,CUST-114,PD-1609,3,0.2
2880,6/16/2021,6/19/2021,First Class,CUST-114,PD-1163,2,0
2882,11/21/2021,11/27/2021,Standard Class,CUST-674,PD-283,2,0.8
2884,11/21/2021,11/27/2021,Standard Class,CUST-674,PD-53,5,0.8
2885,2/23/2021,2/28/2021,Standard Class,CUST-675,PD-312,6,0
2886,2/23/2021,2/28/2021,Standard Class,CUST-675,PD-31,2,0.2
2887,3/20/2021,3/22/2021,Second Class,CUST-216,PD-709,3,0.2
2888,7/26/2021,7/31/2021,Standard Class,CUST-380,PD-1356,3,0.2
2889,11/23/2021,11/25/2021,Second Class,CUST-98,PD-1393,2,0
2891,11/23/2021,11/25/2021,Second Class,CUST-98,PD-202,4,0
2892,11/23/2021,11/25/2021,Second Class,CUST-98,PD-575,2,0
2893,11/23/2021,11/25/2021,Second Class,CUST-98,PD-481,6,0
2894,12/19/2021,12/22/2021,First Class,CUST-18,PD-110,3,0.2
2895,11/15/2021,11/19/2021,Standard Class,CUST-232,PD-563,2,0
2896,6/22/2021,6/27/2021,Standard Class,CUST-676,PD-1520,2,0.2
2897,9/22/2021,9/25/2021,First Class,CUST-525,PD-677,5,0.2
2898,9/22/2021,9/25/2021,First Class,CUST-525,PD-1535,3,0.2
2899,12/20/2021,12/26/2021,Standard Class,CUST-101,PD-704,3,0
2900,3/23/2021,3/25/2021,First Class,CUST-554,PD-758,11,0
2901,3/23/2021,3/25/2021,First Class,CUST-554,PD-1266,3,0
2903,4/13/2021,4/17/2021,Standard Class,CUST-422,PD-1511,4,0.3
2904,4/13/2021,4/17/2021,Standard Class,CUST-422,PD-1386,2,0.3
2906,12/17/2021,12/19/2021,Second Class,CUST-372,PD-1088,5,0
2907,12/17/2021,12/19/2021,Second Class,CUST-372,PD-1231,2,0.2
2908,12/17/2021,12/19/2021,Second Class,CUST-372,PD-202,5,0
2909,12/17/2021,12/19/2021,Second Class,CUST-372,PD-1113,2,0.2
2910,10/19/2021,10/24/2021,Second Class,CUST-471,PD-62,1,0.8
2911,12/24/2021,12/30/2021,Standard Class,CUST-312,PD-336,2,0
2912,12/24/2021,12/30/2021,Standard Class,CUST-312,PD-1604,7,0
2913,12/20/2021,12/21/2021,First Class,CUST-81,PD-1148,2,0.2
2914,11/15/2021,11/20/2021,Standard Class,CUST-570,PD-583,13,0.7
2915,9/22/2021,9/26/2021,Second Class,CUST-283,PD-882,3,0
2916,5/18/2021,5/22/2021,Standard Class,CUST-379,PD-404,2,0
2918,10/20/2021,10/24/2021,Standard Class,CUST-111,PD-1447,3,0.2
2919,11/20/2021,11/21/2021,First Class,CUST-35,PD-972,4,0.2
2920,11/20/2021,11/21/2021,First Class,CUST-35,PD-724,4,0
2921,12/15/2021,12/20/2021,Standard Class,CUST-531,PD-1276,3,0.2
2923,5/25/2021,5/28/2021,First Class,CUST-283,PD-422,7,0.2
2924,5/25/2021,5/28/2021,First Class,CUST-283,PD-1409,2,0.2
2925,9/20/2021,9/24/2021,Standard Class,CUST-677,PD-322,3,0.8
2926,9/24/2021,9/29/2021,Second Class,CUST-267,PD-537,2,0.2
2927,9/24/2021,9/29/2021,Second Class,CUST-267,PD-764,2,0.2
2928,9/24/2021,9/29/2021,Second Class,CUST-267,PD-115,7,0.2
2929,8/21/2021,8/25/2021,Standard Class,CUST-113,PD-65,2,0.2
2930,8/21/2021,8/25/2021,Standard Class,CUST-113,PD-515,4,0.2
2931,8/21/2021,8/25/2021,Standard Class,CUST-113,PD-1355,6,0.2
2932,8/21/2021,8/25/2021,Standard Class,CUST-113,PD-1142,2,0.7
2933,8/21/2021,8/25/2021,Standard Class,CUST-113,PD-1008,2,0.2
2935,8/16/2021,8/20/2021,Standard Class,CUST-678,PD-562,7,0.2
2936,8/16/2021,8/20/2021,Standard Class,CUST-678,PD-1321,3,0.5
2937,9/25/2021,9/25/2021,Same Day,CUST-144,PD-1335,1,0.1
2938,9/25/2021,9/25/2021,Same Day,CUST-144,PD-400,3,0
2939,11/21/2021,11/24/2021,First Class,CUST-177,PD-839,1,0.2
2940,4/18/2021,4/22/2021,Second Class,CUST-634,PD-883,2,0.2
2942,4/18/2021,4/22/2021,Second Class,CUST-634,PD-942,3,0.2
2943,4/18/2021,4/22/2021,Second Class,CUST-634,PD-585,2,0.8
2944,4/18/2021,4/22/2021,Second Class,CUST-634,PD-1275,1,0.3
2945,4/18/2021,4/22/2021,Second Class,CUST-634,PD-1058,2,0.2
2946,4/18/2021,4/22/2021,Second Class,CUST-634,PD-205,3,0.2
2947,4/18/2021,4/22/2021,Second Class,CUST-634,PD-491,3,0.2
2948,4/18/2021,4/22/2021,Second Class,CUST-634,PD-42,1,0.8
2949,9/19/2021,9/24/2021,Standard Class,CUST-285,PD-61,5,0
2951,5/29/2021,5/31/2021,First Class,CUST-570,PD-733,4,0.2
2952,5/29/2021,5/31/2021,First Class,CUST-570,PD-1387,3,0.3
2953,5/29/2021,5/31/2021,First Class,CUST-570,PD-88,5,0.2
2954,12/14/2021,12/19/2021,Second Class,CUST-505,PD-945,2,0
2955,6/19/2021,6/24/2021,Standard Class,CUST-131,PD-1190,5,0.2
2956,10/25/2021,10/25/2021,Same Day,CUST-583,PD-1296,8,0.2
2957,9/16/2021,9/21/2021,Standard Class,CUST-339,PD-557,4,0
2958,1/27/2021,1/29/2021,First Class,CUST-365,PD-1596,5,0.2
2959,10/18/2021,10/22/2021,Standard Class,CUST-156,PD-1396,2,0.2
2960,10/18/2021,10/22/2021,Standard Class,CUST-156,PD-329,3,0
2961,10/18/2021,10/22/2021,Standard Class,CUST-156,PD-215,3,0
2963,8/17/2021,8/23/2021,Standard Class,CUST-523,PD-848,2,0.2
2964,8/17/2021,8/23/2021,Standard Class,CUST-523,PD-378,7,0.2
2966,8/17/2021,8/23/2021,Standard Class,CUST-523,PD-1261,4,0.2
2967,9/25/2021,9/25/2021,Same Day,CUST-216,PD-40,2,0.7
2968,6/20/2021,6/24/2021,Second Class,CUST-223,PD-1459,2,0.2
2969,11/20/2021,11/24/2021,Standard Class,CUST-455,PD-288,3,0
2970,8/24/2021,8/26/2021,Second Class,CUST-307,PD-601,3,0.4
2971,8/24/2021,8/26/2021,Second Class,CUST-307,PD-110,3,0.2
2972,8/24/2021,8/26/2021,Second Class,CUST-307,PD-1483,3,0.2
2973,9/24/2021,9/24/2021,Same Day,CUST-385,PD-183,6,0.7
2974,9/24/2021,9/24/2021,Same Day,CUST-385,PD-893,2,0.2
2976,9/24/2021,9/24/2021,Same Day,CUST-385,PD-937,1,0.2
2977,9/24/2021,9/24/2021,Same Day,CUST-385,PD-299,5,0.2
2978,8/13/2021,8/13/2021,Same Day,CUST-420,PD-579,3,0
2979,5/26/2021,5/28/2021,Second Class,CUST-277,PD-1387,1,0.3
2980,5/26/2021,5/28/2021,Second Class,CUST-277,PD-1318,2,0.4
2981,5/26/2021,5/28/2021,Second Class,CUST-277,PD-988,5,0.3
2982,9/19/2021,9/23/2021,Standard Class,CUST-671,PD-879,3,0
2983,4/14/2021,4/18/2021,Standard Class,CUST-677,PD-1043,1,0.2
2984,1/28/2021,1/31/2021,Second Class,CUST-397,PD-1565,13,0.4
2985,8/13/2021,8/15/2021,First Class,CUST-196,PD-610,7,0.2
2986,12/27/2021,12/31/2021,Standard Class,CUST-227,PD-1406,2,0
2987,12/27/2021,12/31/2021,Standard Class,CUST-227,PD-1248,9,0.2
2988,11/13/2021,11/17/2021,Standard Class,CUST-407,PD-1498,3,0.32
2989,7/18/2021,7/20/2021,Second Class,CUST-539,PD-58,2,0.2
2990,7/18/2021,7/20/2021,Second Class,CUST-539,PD-1350,1,0
2991,7/18/2021,7/20/2021,Second Class,CUST-539,PD-543,1,0
2992,3/26/2021,3/30/2021,Standard Class,CUST-178,PD-1554,8,0
2993,3/26/2021,3/28/2021,Second Class,CUST-290,PD-1450,7,0
2995,5/29/2021,5/31/2021,First Class,CUST-133,PD-1044,3,0.2
2996,9/13/2021,9/15/2021,First Class,CUST-679,PD-778,7,0
2997,9/13/2021,9/15/2021,First Class,CUST-679,PD-658,3,0.2
2998,9/13/2021,9/15/2021,First Class,CUST-679,PD-1525,3,0.2
3000,9/13/2021,9/15/2021,First Class,CUST-679,PD-772,3,0
3001,9/13/2021,9/15/2021,First Class,CUST-679,PD-1278,2,0
3002,9/24/2021,9/29/2021,Standard Class,CUST-79,PD-1080,1,0
3003,3/20/2021,3/23/2021,First Class,CUST-147,PD-884,3,0.2
3004,3/20/2021,3/23/2021,First Class,CUST-147,PD-934,1,0
3005,3/20/2021,3/23/2021,First Class,CUST-147,PD-1150,8,0.2
3006,3/20/2021,3/23/2021,First Class,CUST-147,PD-1262,2,0
3007,3/20/2021,3/23/2021,First Class,CUST-147,PD-893,4,0
3008,11/13/2021,11/17/2021,Standard Class,CUST-135,PD-26,2,0.2
3009,11/13/2021,11/17/2021,Standard Class,CUST-135,PD-1472,4,0.15
3010,11/13/2021,11/17/2021,Standard Class,CUST-135,PD-219,7,0
3012,12/14/2021,12/16/2021,Second Class,CUST-409,PD-478,1,0
3013,12/14/2021,12/16/2021,Second Class,CUST-409,PD-761,3,0.2
3014,12/14/2021,12/16/2021,Second Class,CUST-409,PD-1419,2,0.2
3016,3/19/2021,3/22/2021,First Class,CUST-680,PD-1378,4,0.32
3017,7/26/2021,7/26/2021,Same Day,CUST-29,PD-483,2,0.2
3018,5/17/2021,5/23/2021,Standard Class,CUST-88,PD-195,10,0
3019,5/17/2021,5/23/2021,Standard Class,CUST-88,PD-677,4,0
3020,10/11/2021,10/18/2021,Standard Class,CUST-681,PD-1530,5,0.45
3021,10/11/2021,10/18/2021,Standard Class,CUST-681,PD-678,2,0.2
3022,10/12/2021,10/14/2021,First Class,CUST-82,PD-1517,4,0.2
3023,10/12/2021,10/14/2021,First Class,CUST-82,PD-623,6,0
3024,10/12/2021,10/14/2021,First Class,CUST-82,PD-469,8,0
3025,10/12/2021,10/14/2021,First Class,CUST-82,PD-1410,3,0.2
3026,10/12/2021,10/14/2021,First Class,CUST-82,PD-261,5,0
3027,2/9/2021,2/13/2021,Second Class,CUST-467,PD-657,2,0.2
3028,8/9/2021,8/16/2021,Standard Class,CUST-495,PD-100,1,0
3029,8/9/2021,8/16/2021,Standard Class,CUST-495,PD-1316,5,0
3030,8/9/2021,8/16/2021,Standard Class,CUST-495,PD-829,1,0
3031,11/10/2021,11/15/2021,Standard Class,CUST-466,PD-1079,2,0
3032,9/10/2021,9/14/2021,Standard Class,CUST-246,PD-648,4,0
3033,4/9/2021,4/14/2021,Standard Class,CUST-399,PD-1394,3,0.2
3034,2/8/2021,2/13/2021,Standard Class,CUST-377,PD-1124,3,0.4
3035,12/12/2021,12/16/2021,Standard Class,CUST-529,PD-1448,2,0.2
3036,10/9/2021,10/13/2021,Standard Class,CUST-682,PD-790,2,0
3037,4/11/2021,4/15/2021,Standard Class,CUST-260,PD-913,3,0
3038,4/11/2021,4/15/2021,Standard Class,CUST-260,PD-1326,1,0
3039,4/11/2021,4/15/2021,Standard Class,CUST-260,PD-1221,5,0
3040,12/6/2021,12/13/2021,Standard Class,CUST-33,PD-740,9,0
3041,12/6/2021,12/13/2021,Standard Class,CUST-33,PD-1354,2,0.2
3042,5/8/2021,5/14/2021,Standard Class,CUST-660,PD-67,6,0.2
3043,2/6/2021,2/13/2021,Standard Class,CUST-141,PD-37,3,0
3044,8/10/2021,8/16/2021,Standard Class,CUST-572,PD-238,1,0
3045,8/10/2021,8/16/2021,Standard Class,CUST-572,PD-653,4,0
3046,8/10/2021,8/16/2021,Standard Class,CUST-572,PD-637,3,0
3047,1/10/2021,1/15/2021,Standard Class,CUST-253,PD-1554,4,0.4
3048,7/9/2021,7/13/2021,Standard Class,CUST-660,PD-207,2,0
3049,7/9/2021,7/13/2021,Standard Class,CUST-660,PD-1091,3,0
3050,11/8/2021,11/14/2021,Standard Class,CUST-445,PD-112,5,0
3051,11/9/2021,11/13/2021,Standard Class,CUST-334,PD-418,3,0
3052,11/9/2021,11/13/2021,Standard Class,CUST-334,PD-1372,7,0
3053,11/9/2021,11/13/2021,Standard Class,CUST-334,PD-528,3,0
3054,11/9/2021,11/13/2021,Standard Class,CUST-334,PD-422,3,0
3055,7/11/2021,7/13/2021,First Class,CUST-143,PD-1096,7,0.2
3056,7/11/2021,7/13/2021,First Class,CUST-143,PD-6,3,0.7
3057,7/11/2021,7/13/2021,First Class,CUST-143,PD-303,4,0.7
3058,7/11/2021,7/13/2021,First Class,CUST-143,PD-1132,8,0.3
3059,7/11/2021,7/13/2021,First Class,CUST-143,PD-102,5,0.2
3060,7/11/2021,7/13/2021,First Class,CUST-143,PD-396,6,0.2
3061,10/12/2021,10/17/2021,Second Class,CUST-619,PD-1532,1,0.4
3062,12/12/2021,12/15/2021,First Class,CUST-388,PD-194,2,0
3063,12/12/2021,12/15/2021,First Class,CUST-388,PD-711,2,0.2
3064,7/11/2021,7/13/2021,Second Class,CUST-580,PD-640,3,0
3065,7/11/2021,7/13/2021,Second Class,CUST-580,PD-1091,3,0.2
3066,10/9/2021,10/13/2021,Second Class,CUST-398,PD-1400,4,0
3067,10/9/2021,10/13/2021,Second Class,CUST-398,PD-445,4,0
3068,9/10/2021,9/15/2021,Standard Class,CUST-584,PD-355,3,0
3069,11/12/2021,11/14/2021,First Class,CUST-130,PD-124,5,0
3070,12/11/2021,12/15/2021,Standard Class,CUST-273,PD-289,2,0.7
3071,5/12/2021,5/16/2021,Standard Class,CUST-361,PD-290,3,0
3072,5/12/2021,5/16/2021,Standard Class,CUST-361,PD-296,6,0
3073,9/12/2021,9/17/2021,Standard Class,CUST-372,PD-1528,2,0.2
3074,9/12/2021,9/17/2021,Standard Class,CUST-372,PD-125,4,0
3075,10/12/2021,10/17/2021,Second Class,CUST-419,PD-1053,3,0
3076,10/12/2021,10/17/2021,Second Class,CUST-419,PD-360,2,0
3077,10/12/2021,10/17/2021,Second Class,CUST-419,PD-1159,4,0
3078,6/12/2021,6/17/2021,Standard Class,CUST-649,PD-385,4,0.2
3079,6/12/2021,6/17/2021,Standard Class,CUST-649,PD-902,2,0.2
3080,11/8/2021,11/14/2021,Standard Class,CUST-59,PD-60,3,0
3081,11/8/2021,11/14/2021,Standard Class,CUST-59,PD-941,3,0
3082,11/8/2021,11/14/2021,Standard Class,CUST-59,PD-909,3,0
3083,11/8/2021,11/14/2021,Standard Class,CUST-59,PD-843,5,0.2
3084,11/8/2021,11/13/2021,Standard Class,CUST-469,PD-326,11,0.2
3085,11/8/2021,11/13/2021,Standard Class,CUST-469,PD-446,3,0
3086,6/11/2021,6/16/2021,Standard Class,CUST-210,PD-531,6,0
3087,6/11/2021,6/16/2021,Standard Class,CUST-210,PD-276,7,0
3088,6/11/2021,6/16/2021,Standard Class,CUST-210,PD-912,2,0
3089,6/11/2021,6/16/2021,Standard Class,CUST-210,PD-471,5,0
3090,6/11/2021,6/16/2021,Standard Class,CUST-210,PD-429,2,0
3091,8/9/2021,8/14/2021,Standard Class,CUST-107,PD-107,2,0.2
3092,2/9/2021,2/16/2021,Standard Class,CUST-683,PD-1085,5,0.2
3093,9/11/2021,9/15/2021,Standard Class,CUST-523,PD-875,9,0
3094,9/11/2021,9/15/2021,Standard Class,CUST-523,PD-110,3,0
3095,9/6/2021,9/13/2021,Standard Class,CUST-684,PD-1388,2,0.1
3096,6/12/2021,6/17/2021,Standard Class,CUST-53,PD-437,5,0
3097,7/9/2021,7/14/2021,Standard Class,CUST-411,PD-96,3,0.2
3098,9/10/2021,9/14/2021,Standard Class,CUST-217,PD-1006,2,0
3099,9/10/2021,9/14/2021,Standard Class,CUST-217,PD-1479,2,0
3100,9/10/2021,9/14/2021,Standard Class,CUST-217,PD-938,9,0
3101,4/10/2021,4/15/2021,Standard Class,CUST-292,PD-120,2,0.2
3102,12/10/2021,12/16/2021,Standard Class,CUST-448,PD-83,2,0
3103,12/10/2021,12/16/2021,Standard Class,CUST-448,PD-1585,2,0
3104,12/10/2021,12/16/2021,Standard Class,CUST-448,PD-1307,2,0
3105,12/10/2021,12/16/2021,Standard Class,CUST-448,PD-132,1,0
3106,3/12/2021,3/17/2021,Standard Class,CUST-685,PD-169,3,0.2
3107,3/12/2021,3/17/2021,Standard Class,CUST-685,PD-627,4,0.2
3108,3/12/2021,3/17/2021,Standard Class,CUST-685,PD-95,3,0.2
3109,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-258,4,0
3110,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-1449,3,0
3111,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-1245,2,0
3112,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-274,3,0
3113,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-972,3,0
3114,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-860,4,0
3115,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-821,9,0
3116,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-533,6,0
3117,7/9/2021,7/14/2021,Standard Class,CUST-493,PD-679,7,0
3118,7/9/2021,7/14/2021,Second Class,CUST-564,PD-1440,3,0.4
3119,11/12/2021,11/19/2021,Standard Class,CUST-588,PD-115,5,0.2
3120,11/12/2021,11/19/2021,Standard Class,CUST-588,PD-524,2,0.7
3121,11/12/2021,11/19/2021,Standard Class,CUST-588,PD-276,3,0.7
3122,11/12/2021,11/19/2021,Standard Class,CUST-588,PD-1374,5,0.2
3123,11/12/2021,11/19/2021,Standard Class,CUST-588,PD-1324,1,0.2
3124,11/12/2021,11/19/2021,Standard Class,CUST-588,PD-1171,3,0.2
3125,12/10/2021,12/16/2021,Standard Class,CUST-250,PD-71,1,0
3126,12/10/2021,12/16/2021,Standard Class,CUST-250,PD-493,4,0
3127,12/10/2021,12/16/2021,Standard Class,CUST-250,PD-752,6,0
3128,3/8/2021,3/13/2021,Standard Class,CUST-460,PD-385,3,0
3129,7/9/2021,7/13/2021,Standard Class,CUST-109,PD-936,2,0.8
3130,7/12/2021,7/17/2021,Second Class,CUST-575,PD-1171,9,0.3
3131,7/12/2021,7/17/2021,Second Class,CUST-575,PD-1248,2,0.2
3132,7/12/2021,7/17/2021,Second Class,CUST-575,PD-1255,7,0.2
3133,7/12/2021,7/17/2021,Second Class,CUST-575,PD-251,2,0.8
3134,7/12/2021,7/17/2021,Second Class,CUST-575,PD-163,3,0.2
3135,7/12/2021,7/17/2021,Second Class,CUST-575,PD-856,1,0.6
3136,7/12/2021,7/17/2021,Second Class,CUST-575,PD-1501,4,0.2
3137,11/8/2021,11/13/2021,Standard Class,CUST-258,PD-524,6,0.8
3138,6/9/2021,6/15/2021,Standard Class,CUST-39,PD-993,3,0
3139,5/12/2021,5/16/2021,Standard Class,CUST-513,PD-1324,2,0.2
3140,12/12/2021,12/17/2021,Standard Class,CUST-597,PD-147,3,0
3141,12/12/2021,12/16/2021,Standard Class,CUST-578,PD-526,4,0.2
3142,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-136,5,0.2
3143,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-825,4,0.7
3144,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-38,3,0.2
3145,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-765,4,0.2
3146,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-535,9,0.2
3147,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-405,5,0.2
3148,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-1246,5,0.5
3149,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-383,3,0.2
3150,12/11/2021,12/16/2021,Standard Class,CUST-56,PD-608,3,0.2
3151,2/6/2021,2/13/2021,Standard Class,CUST-528,PD-1367,9,0
3152,2/6/2021,2/13/2021,Standard Class,CUST-528,PD-1240,4,0
3153,2/6/2021,2/13/2021,Standard Class,CUST-528,PD-155,2,0
3154,6/9/2021,6/13/2021,Standard Class,CUST-318,PD-368,2,0
3155,11/10/2021,11/14/2021,Second Class,CUST-206,PD-1431,5,0
3156,11/9/2021,11/14/2021,Standard Class,CUST-116,PD-1613,2,0
3157,11/9/2021,11/14/2021,Standard Class,CUST-116,PD-437,3,0
3158,9/7/2021,9/14/2021,Standard Class,CUST-582,PD-622,1,0.7
3159,9/7/2021,9/14/2021,Standard Class,CUST-582,PD-1512,6,0.4
3160,9/7/2021,9/14/2021,Standard Class,CUST-582,PD-57,3,0.7
3161,8/9/2021,8/13/2021,Second Class,CUST-559,PD-1308,5,0
3162,10/10/2021,10/15/2021,Standard Class,CUST-686,PD-1576,6,0.2
3163,9/12/2021,9/18/2021,Standard Class,CUST-121,PD-235,2,0
3164,9/12/2021,9/18/2021,Standard Class,CUST-121,PD-1162,2,0
3165,9/12/2021,9/18/2021,Standard Class,CUST-121,PD-16,1,0
3166,9/12/2021,9/18/2021,Standard Class,CUST-121,PD-653,2,0
3167,9/12/2021,9/18/2021,Standard Class,CUST-121,PD-421,5,0
3168,9/12/2021,9/18/2021,Standard Class,CUST-121,PD-903,1,0
3169,1/12/2021,1/18/2021,Standard Class,CUST-656,PD-1450,3,0
3170,5/12/2021,5/16/2021,Second Class,CUST-215,PD-709,3,0
3171,11/9/2021,11/14/2021,Second Class,CUST-88,PD-1073,5,0
3172,11/9/2021,11/14/2021,Second Class,CUST-88,PD-56,6,0
3173,11/9/2021,11/14/2021,Second Class,CUST-88,PD-526,2,0
3174,11/9/2021,11/14/2021,Second Class,CUST-88,PD-1475,5,0
3175,10/11/2021,10/13/2021,Second Class,CUST-568,PD-798,1,0
3176,12/10/2021,12/16/2021,Standard Class,CUST-687,PD-185,9,0
3177,12/10/2021,12/16/2021,Standard Class,CUST-687,PD-597,5,0
3178,12/10/2021,12/16/2021,Standard Class,CUST-687,PD-1348,1,0
3179,12/10/2021,12/16/2021,Standard Class,CUST-687,PD-280,5,0
3180,12/10/2021,12/16/2021,Standard Class,CUST-687,PD-1480,3,0
3181,5/8/2021,5/15/2021,Standard Class,CUST-127,PD-897,3,0
3182,5/8/2021,5/15/2021,Standard Class,CUST-127,PD-1377,3,0
3183,5/8/2021,5/15/2021,Standard Class,CUST-127,PD-1188,2,0.1
3184,5/8/2021,5/15/2021,Standard Class,CUST-127,PD-1581,7,0.2
3185,5/8/2021,5/15/2021,Standard Class,CUST-127,PD-498,3,0
